1	38929	Porsche 997 Turbo RUF RT600 | Approved 111 Pnkte	12	0	de: Porsche 997 Turbo RUF RT600 || en: Porsche 997 Turbo RUF RT600 || fr: Porsche 997 Turbo RUF RT600 || it: Porsche 997 Turbo RUF RT600 || tr: Porsche 997 Turbo RUF RT600 || ja: ポルシェ 997 ターボ RUF RT600 || cs: Porsche 997 Turbo RUF RT600 || ru: Porsche 997 Turbo RUF RT600 || es: Porsche 997 Turbo RUF RT600 || nl: Porsche 997 Turbo RUF RT600 || pl: Porsche 997 Turbo RUF RT600 || au: Porsche 997 Turbo RUF RT600
1	39575	Porsche Macan GTS Surround-View BOSE 21-Zoll Sportabgas	11	0	de: Porsche Macan GTS BOSE Sportabgas Luftfederung LED || en: Porsche Macan GTS BOSE Sport Exhaust Air Suspension LED || fr: Porsche Macan GTS BOSE Échappement sport Luftfederung LED || it: Porsche Macan GTS BOSE Sportabgas Luftfederung LED || tr: Porsche Macan GTS BOSE Spor egzoz Hava süspansiyonu LED || ja: ポルシェ マカン GTS BOSE スポーツ排気空気サスペンション LED || cs: Porsche Macan GTS BOSE Sportovní výfuková soustava vzduchové odpružení LED || ru: Porsche Macan GTS BOSE Спортивный выхлоп Воздушная подвеска LED || es: Porsche Macan GTS BOSE Escape deportivo, suspensión neumática, LED || nl: Porsche Macan GTS BOSE Sportuitlaat Luchtvering LED || pl: Porsche Macan GTS BOSE Sportowy układ wydechowy, zawieszenie pneumatyczne, LED
1	39638	Porsche Macan GTS Pano, GTS Paket	11	0	de: Porsche Macan GTS || en: Porsche Macan GTS || fr: Porsche Macan GTS || it: Porsche Macan GTS || tr: Porsche Macan GTS || ja: ポルシェ マカン GTS || cs: Porsche Macan GTS || ru: Porsche Macan GTS || es: Porsche Macan GTS || nl: Porsche Macan GTS || pl: Porsche Macan GTS
1	39641	Porsche Cayenne S E-Hybrid HA-Lenkung InnoDrive Head-Up	11	0	de: Porsche Cayenne S E-Hybrid || en: Porsche Cayenne S E-Hybrid || fr: Porsche Cayenne S E-Hybrid || it: Porsche Cayenne S E-Hybrid || tr: Porsche Cayenne S E-Hybrid || ja: ポルシェ カイエン S Eハイブリッド || cs: Porsche Cayenne S E-Hybrid || ru: Porsche Cayenne S E-Hybrid || es: Porsche Cayenne S E-Hybrid || nl: Porsche Cayenne S E-Hybrid || pl: Porsche Cayenne S E-Hybrid
1	39643	Porsche Cayenne S E-Hybrid InnoDrive Head-Up Soft-Close	11	0	de: Porsche Cayenne S E-Hybrid || en: Porsche Cayenne S E-Hybrid || fr: Porsche Cayenne S E-Hybrid || it: Porsche Cayenne S E-Hybrid || tr: Porsche Cayenne S E-Hybrid || ja: ポルシェ カイエン S Eハイブリッド || cs: Porsche Cayenne S E-Hybrid || ru: Porsche Cayenne S E-Hybrid || es: Porsche Cayenne S E-Hybrid || nl: Porsche Cayenne S E-Hybrid || pl: Porsche Cayenne S E-Hybrid
2	396610	 IWC Pocket Watch Taschenuhr Quartz Electronic Ref.3001 BJ.1970 </h1> 	11	0	de: Patek Philippe Aquanaut Chronograph Rose Gold New 2024 Ita || en: Patek Philippe Aquanaut Chronograph Rose Gold New 2024 Ita || fr: Patek Philippe Aquanaut Chronograph Or Rose Gold Neuf 2024 Ita || it: Patek Philippe Aquanaut Chronograph Rose Gold Nuovo 2024 Ita || tr: Patek Philippe Aquanaut Chronograph Pembe Altın Yeni 2024 Ita || ja: パテックフィリップ アクアノート クロノグラフ ローズゴールド 新2024 Ita || cs: Patek Philippe Aquanaut Chronograph růžové zlato novinka 2024 || ru: Patek Philippe Aquanaut Chronograph Rose Gold New 2024 Ita || es: Patek Philippe Aquanaut Cronógrafo Oro Rosa Nuevo 2024 Ita || nl: Patek Philippe Aquanaut Chronograph Rose Goud Nieuw 2024 Ita || pl: Patek Philippe Aquanaut Chronograph różowe złoto nowość 2024 Ita
2	396612	 Vacheron Constantin Platin Chronograph Historiques 	11	0	de: Rolex Datejust 31 || en: Rolex Datejust 31 || fr: Rolex Datejust 31 || it: Rolex Datejust 31 || tr: Rolex Datejust 31 || ja: ロレックス デイトジャスト 31 || cs: Rolex Datejust 31 || ru: Rolex Datejust 31 || es: Rolex Datejust 31 || nl: Rolex Datejust 31 || pl: Rolex Datejust 31
2	396621	 Ulysse Nardin Triple Calendar Ref.301-52 very rare </h1> 	11	0	de: Rolex Datejust 36 Jubilee Palm Dial 126234 Bj:2023 Neuwertig || en: Rolex Datejust 36 Jubilee Palm Dial 126234 Year: 2023 Excellent Condition || fr: Rolex Datejust 36 Jubilee Palm Dial 126234 Année 2023 Comme Neuf || it: Rolex Datejust 36 Jubilee Palm Dial 126234 Anno: 2023 Come Nuovo || tr: Rolex Datejust 36 Jubilee Palm Dial 126234 Yıl: 2023 Sıfır Durumda || ja: ロレックス Datejust 36 ジュビリー パームダイヤル 126234 年代：2023 新品同様 || cs: Rolex Datejust 36 Jubilee Palm Dial 126234 Rok: 2023 Večerní Hodinky Nové || ru: Rolex Datejust 36 Jubilee Palm Dial 126234 Год: 2023 В отличном состоянии || es: Rolex Datejust 36 Jubilee Palm Dial 126234 Año: 2023 Como Nuevo || nl: Rolex Datejust 36 Jubilee Palm Dial 126234 Bq:2023 Nieuwstaat || pl: Rolex Datejust 36 Jubilee Palm Dial 126234 Rok 2023 Nowy
2	433211	 IWC Fliegeruhr Chronograph Pilot Watch Chronograph Stainless Steel - 24 Months Warranty - IW3780 	11	0	de:  IWC Fliegeruhr Chronograph Pilot Watch Chronograph Stainless Steel - 24 Months Warranty IW3780  || en: IWC Pilot Watch Chronograph Stainless Steel - 24 Months Warranty IW3780 || fr: Montre d'Aviateur IWC Chronographe Montre de Pilote Chronograph en Acier Inoxydable - Garantie 24 Mois IW3780 || it: Orologio da Pilota IWC Chronograph Orologio Cronografo in Acciaio Inossidabile - Garanzia di 24 Mesi IW3780 || tr: IWC Pilot Saatlı Kronograf Pilot Watch Paslanmaz Çelik - 24 Ay Garantili IW3780 || ja: IWC パイロットウォッチ クロノグラフ ステンレススチール - 24ヶ月保証 IW3780 || cs: IWc Pilotní hodinky Chronograf Pilot Chronograph Nerezová ocel - Záruka 24 měsíců IW3780 || ru: IWC спортивные часы-хронограф для пилотов нержавеющая сталь - 24 месяца гарантии IW3780 || es: IWC Fliegeruhr Chronograph Pilot Uhr Edelstahl - 24 Monate Garantie IW3780 || nl: IWC Piloten Chronograaf Horloge Staal - 24 Maanden Garantie IW3780 || pl: IWC Pilot Chronograph Uhr Edelstahl - 24 Monate Garantie IW3780
2	433229	 Omega Speedmaster Professional Moonwatch 70's 	12	0	pt:  Omega Speedmaster Professional Moonwatch 145.022  || de: Omega Speedmaster Professional Moonwatch 145.022 || en: Omega Speedmaster Professional Moonwatch 145.022 || fr: Omega Speedmaster Professional Moonwatch 145.022 || it: Omega Speedmaster Professional Moonwatch 145.022 || tr: Omega Speedmaster Professional Ay Mızrağı 145.022 || ja: オメガ スピードマスター プロフェッショナル ムーンウォッチ 145.022 || cs: Omega Speedmaster Professional Moonwatch 145.022 || ru: Omega Speedmaster Professional Moonwatch 145.022 || es: Omega Speedmaster Professional Moonwatch 145.022 || nl: Omega Speedmaster Professional Moonwatch 145.022 || pl: Omega Speedmaster Professional Moonwatch 145.022
2	433292	 IWC ilot's Watch Chronograph 41 Green NEW FULL SET 	11	0	de:  IWC ilot's Watch Chronograph 41 NEW FULL SET  || en: IWC Pilot's Watch Chronograph 41 NEW FULL SET || fr: IWC Pilotenchronograph 41 NEU VOLLSTÄNDIGES SET || it: Orologio da pilota IWC Chronograph 41 NUOVO COMPLETO || tr: IWC Pilot'in Saat Saatli Kronograf 41 YENİ TAM SET || ja: IWCパイロットウォッチ クロノグラフ 41 新品フルセット || cs: IWC pilot's watch chronograph 41 NOVÉ PLNÉ SADA || ru: IWC пилотские часы хронограф 41 НОВЫЕ ВЕСЬ НАБОР || es: Reloj de piloto IWC Chronograph 41 NUEVO COMPLETO || nl: IWC Pilot's Watch Chronograph 41 NIEUW COMPLEET SET || pl: IWC Pilot's Watch Chronograph 41 NOWY ZESTAW KOMPLETNY
2	437411	 Rolex Submariner Date 40 bluesy Full Set 2016 LC Austria 	11	0	de:  Rolex Submariner Date 40 bluesy steel gold Full Set 2016 Austria  || en: Rolex Submariner Date 40 bluesy steel gold Full Set 2016 Austria || fr: Rolex Submariner Date 40 bluesy acier or Full Set 2016 Autriche || it: Rolex Submariner Date 40 bluesy acciaio oro Set completo 2016 Austria || tr: Rolex Submariner Date 40 bluesy çelik altın Tam Set 2016 Avusturya || ja: ロレックスサブマリーナデイト40ブルージースチールゴールドフルセット2016オーストリア || cs: Rolex Submariner Date 40 bluesy steel gold Kompletní sada 2016 Rakousko || ru: Rolex Submariner Date 40 bluesy steel gold Полный комплект 2016 Австрия || es: Rolex Submariner Date 40 bluesy acero oro Set completo 2016 Austria || nl: Rolex Submariner Date 40 bluesy staal goud Volledig set 2016 Oostenrijk || pl: Rolex Submariner Date 40 bluesy stal złoto pełny zestaw 2016 Austria
2	437491	 Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 Edelstahl Diamanten Handaufzug Steel 	11	0	de:  Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 Edelstahl Diamanten Handaufzug  || en: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 stainless steel diamond manual winding || fr: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 en acier inoxydable avec diamants, remontage manuel || it: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 acciaio inossidabile diamanti carica manuale || tr: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 paslanmaz çelik, el ile kurmalı, elmaslar || ja: ジャガー・ルクルト レベルソ デュエット ミディアム 256.8.75 ステンレススチール ダイヤモンド 手巻き || cs: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 nerezová ocel diamanty ruční natažení || ru: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 нержавеющая сталь, бриллианты, ручной завод || es: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 acero inoxidable diamantes cuerda manual || nl: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 roestvrij staal diamanten handopwinding || pl: Jaeger-LeCoultre Reverso Duetto Medium 256.8.75 stal nierdzewna diamenty ręczny
2	437492	 Patek Philippe Perpetual Calendar Grand Complications Perpetual Calendar 5159 Weissgold 750 2009 18kt White Gold 	11	0	de:  Patek Philippe Perpetual Calendar Grand Complications Perpetual Calendar 5159 Weissgold 750 2009  || en: Patek Philippe Perpetual Calendar Grand Complications Perpetual Calendar 5159 White Gold 750 2009 || fr: Patek Philippe Calendrier Perpétuel Grand Complications Calendrier Perpétuel 5159 Or blanc 750 2009 || it: Patek Philippe Calendario Perpetuo Grand Complications Calendario Perpetuo 5159 Oro bianco 750 2009 || tr: Patek Philippe Sürekli Takvim Grand Complications Sürekli Takvim 5159 Beyaz Altın 750 2009 || ja: パテック・フィリップ 永遠カレンダー グランドコンプリケーション 永遠カレンダー 5159 ホワイトゴールド 750 2009 || cs: Patek Philippe Perpetuální kalendář Grand Complications Perpetual Calendar 5159 bílé zlato 750 2009 || ru: Patek Philippe Perpetual Calendar Grand Complications Perpetual Calendar 5159 белое золото 750 2009 || es:  Patek Philippe Calendario Perpetuo Grand Complications Calendario Perpetuo 5159 Oro blanco 750 2009  || nl: Patek Philippe Perpetual Calendar Grand Complications Perpetual Calendar 5159 Witgoud 750 2009 || pl: Patek Philippe Perpetual Calendar Grand Complications Perpetual Calendar 5159 białe złoto 750 2009
2	437493	 Rolex Lady-Datejust 28mm 279173 Edelstahl Gelbgold 750 Diamanten Automatik Stainless Steel 18kt Yellow Gold Jubilé-band Chronometer Oyster 	11	0	de:  Rolex Lady-Datejust 28mm 279173 Edelstahl Gelbgold 750 Diamanten Automatik Gold  || en: Rolex Lady-Datejust 28mm 279173 stainless steel yellow gold 750 diamonds automatic gold || fr: Rolex Lady-Datejust 28mm 279173 acier inoxydable or jaune 750 diamants automatique or || it: Rolex Lady-Datejust 28mm 279173 acciaio inossidabile e oro giallo 750 diamanti automatico oro || tr: Rolex Lady-Datejust 28mm 279173 paslanmaz çelik sarı altın 750 elmas otomatik altın || ja: ロレックスレディースデイトジャスト28mm 279173 ステンレススチールイエローゴールド750 ダイヤモンド 自動巻き ゴールド || cs: Rolex Lady-Datejust 28mm 279173 nerezová ocel žluté zlato 750 diamantů automatika zlatá || ru: Rolex Lady-Datejust 28мм 279173 нержавеющая сталь, желтое золото 750, бриллианты, автоматический, золото || es: Rolex Lady-Datejust 28mm 279173 acero inoxidable y oro amarillo 750 diamantes automática oro || nl: Rolex Lady-Datejust 28mm 279173 roestvrij staal geelgoud 750 diamanten automatisch goud || pl: Rolex Lady-Datejust 28mm 279173 stal nierdzewna, żółte złoto 750, diamenty, automatyczny, złoto
2	437497	 Cartier Santos Galbée Edelstahl Gelbgold 750 W20011c4 Datum Stahl Steel 18kt Yellow Gold 	11	0	de:  Cartier Santos Galbée Edelstahl Gelbgold 750 W20011c4 Datum Stahl Gold  || en: Cartier Santos Galbée stainless steel yellow gold 750 W20011c4 date steel gold || fr: Cartier Santos Galbée en acier inoxydable et or jaune 750 W20011c4 Date acier or || it: Cartier Santos Galbée acciaio inossidabile oro giallo 750 W20011c4 data acciaio oro || tr: Cartier Santos Galbée Paslanmaz Çelik Sarı Altın 750 W20011c4 Tarih Çelik Altın || ja: カルティエ サントス ガルビー ステンレススチール イエローゴールド 750 W20011c4 日付 スチール ゴールド || cs: Cartier Santos Galbée nerezová ocel žluté zlato 750 W20011c4 datum ocel zlato || ru: Cartier Santos Galbée из нержавеющей стали с желтым золотом 750 W20011c4 дата сталь золото || es: Cartier Santos Galbée acero inoxidable oro amarillo 750 W20011c4 fecha acero oro || nl: Cartier Santos Galbée roestvrij staal geelgoud 750 W20011c4 Datum staal goud || pl: Cartier Santos Galbée ze stali nierdzewnej z żółtym złotem 750 W20011c4 Data stal złoto
2	437648	 Rolex Daytona Black Ceramic White Gold Oysterflex 126519LN NEW '26 	11	0	de: Rolex Daytona Schwarz Keramik Weißgold Oysterflex 126519LN NEU || en:  Rolex Daytona Black Ceramic White Gold Oysterflex 126519LN NEW  || fr: Rolex Daytona céramique noire or blanc Oysterflex 126519LN NEUF || it: Rolex Daytona Ceramica Nera Oro Bianco Oysterflex 126519LN NUOVO || tr: Rolex Daytona Siyah Seramik Beyaz Altın Oysterflex 126519LN YENİ || ja: ロレックスデイトナブラックセラミックホワイトゴールドオイスターフレックス126519LN新品 || cs: Rolex Daytona Černá keramika, bílé zlato, Oysterflex 126519LN NOVÉ || ru: Rolex Daytona Black Ceramic White Gold Oysterflex 126519LN НОВЫЙ || es: Rolex Daytona Cerámica Negra Oro Blanco Oysterflex 126519LN NUEVO || nl: Rolex Daytona Zwart Keramiek Wit Goud Oysterflex 126519LN NIEUW || pl: Rolex Daytona Czarna Ceramika Biała Złoto Oysterflex 126519LN NOWE
2	437989	 Doxa Sub 200 mini Seamaid 	11	0	de: Doxa Sub 200 mini || en:  Doxa Sub 200 mini  || fr: Doxa Sub 200 mini || it: Doxa Sub 200 mini || tr: Doxa Sub 200 mini || ja: Doxa Sub 200 mini || cs: Doxa Sub 200 mini || ru: Doxa Sub 200 mini || es: Doxa Sub 200 mini || nl: Doxa Sub 200 mini || pl: Doxa Sub 200 mini
2	438258	 Tudor Black Bay Heritage Full Set//Ref.79220R//LC100//2017//# 782 	5	0	de:  Tudor Black Bay Heritage Full Set//Ref.79220R//LC100//2017//#  || en: Tudor Black Bay Heritage Full Set//Ref.79220R//LC100//2017//#  || fr: Tudor Black Bay Heritage Ensemble complet//Ref.79220R//LC100//2017//#  || it: Tudor Black Bay Heritage Set Completo//Ref.79220R//LC100//2017//#  || tr: Tudor Black Bay Heritage Tam Set//Ref.79220R//LC100//2017//# 
2	438402	 Rolex Day-Date 40 40mm Presidente Ouro Branco Olive Green Automático Completo 	12	0	pt:  Rolex Day-Date 40 Presidente Ouro Branco Olive Green Automático Completo  || de: Rolex Day-Date 40 Presidente Weißgold Olivgrün Automatik Vollständig || en: Rolex Day-Date 40 President White Gold Olive Green Automatic Complete || fr: Rolex Day-Date 40 Président Or Blanc Olive Vert Automatique Complet || it: Rolex Day-Date 40 Presidente Oro Bianco Verde Oliva Automatico Completo || tr: Rolex Day-Date 40 Başkan Altın Beyaz Zeytin Yeşili Otomatik Tam || ja: ロレックス デイデイト 40 プレジデント ホワイトゴールド オリーブグリーン 自動巻 完全装備 || cs: Rolex Day-Date 40 Presidente bílý zlatý olivově zelený automatický plně vybavený || ru: Rolex Day-Date 40 Президентский Белое Золото Оливково-зеленый Автомат Полностью || es: Rolex Day-Date 40 Presidente Oro Blanco Verde Oliva Automático Completo || nl: Rolex Day-Date 40 Presidente Wit Goud Olijf Groen Automatisch Compleet || pl: Rolex Day-Date 40 Presidente Biały Złoto Oliwkowa Zielona Automatyczny Kompletny
2	438403	 Rolex Day-Date 36 36mm Presidente Yellow Gold Automático Completo 	12	0	pt:  Rolex Day-Date 36 Presidente Yellow Gold Automático Completo  || de: Rolex Day-Date 36 Presidente Gelbgold Automatik Komplett || en: Rolex Day-Date 36 President Yellow Gold Automatic Complete || fr: Rolex Day-Date 36 Président Or Jaune Automatique Complet || it: Rolex Day-Date 36 Presidente Oro Giallo Automatico Completo || tr: Rolex Day-Date 36 Presidente Sarı Altın Otomatik Tam || ja: ロレックス デイデイト 36 プレステデンテ イエローゴールド 自動巻 完全品 || cs: Rolex Day-Date 36 Presidente žluté zlato Automatický plně vybavený || ru: Rolex Day-Date 36 Президентский из желтого золота автоматический полный || es: Rolex Day-Date 36 Presidente de oro amarillo automático completo || nl: Rolex Day-Date 36 Presidente Geel Goud Automatisch Compleet || pl: Rolex Day-Date 36 Presidente z żółtego złota Automatyczny Kompletny
2	438404	 Rolex Datejust 41 41mm Ouro Rosé & Aço Jubilee Automático Completo 	12	0	pt:  Rolex Datejust 41 Ouro Rosé & Aço Jubilee Automático Completo  || de: Rolex Datejust 41 Roségold & Stahl Jubilee Automatik Vollständig || en: Rolex Datejust 41 Rose Gold & Steel Jubilee Automatic Complete || fr: Rolex Datejust 41 Or Rose & Acier Jubilee Automatique Complet || it: Rolex Datejust 41 Oro Rosa & Acciaio Jubilee Automatico Completo || tr: Rolex Datejust 41 Rose Altın & Çelik Jubilee Otomatik Tam || ja: ロレックスデイトジャスト41ローズゴールド＆スティールジュビリー自動巻き完全品 || cs: Rolex Datejust 41 růžové zlato a ocel Jubilee automatický plně || ru: Rolex Datejust 41 розовое золото и сталь Jubilee автоматический полный || es: Rolex Datejust 41 Oro Rosa y Acero Jubilee Automático Completo || nl: Rolex Datejust 41 Roze Goud & Staal Jubilee Automatisch Compleet || pl: Rolex Datejust 41 różowe złoto i stal Jubilee Automatyczny Kompletny
2	438515	 Vacheron Constantin Patrimony Fresh Service 04/2026 	11	0	de:  Vacheron Constantin Patrimony 7243  || en: Vacheron Constantin Patrimony 7243 || fr: Vacheron Constantin Patrimony 7243 || it: Vacheron Constantin Patrimony 7243 || tr: Vacheron Constantin Patrimony 7243 || ja: ヴァシュロン・コンスタンタン パトリモニー 7243 || cs: Vacheron Constantin Patrimony 7243 || ru: Vacheron Constantin Patrimony 7243 || es: Vacheron Constantin Patrimony 7243 || nl: Vacheron Constantin Patrimony 7243 || pl: Vacheron Constantin Patrimony 7243
2	438722	 Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Calendar - GMT - 2 Dials - 3 Straps - Q3918420 2025 	11	0	de:  Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Annual Calendar - GMT - 2 Dials - 3 Straps - Q3918420 2025  || en: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Annual Calendar - GMT - 2 Dials - 3 Straps - Q3918420 2025 || fr: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Calendrier annuel - GMT - 2 cadrans - 3 bracelets - Q3918420 2025 || it: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Calendario Annuale - GMT - 2 quadranti - 3 cinturini - Q3918420 2025 || tr: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Takvimi - Yıllık Takvim - GMT - 2 Kadran - 3 Kayış - Q3918420 2025 || ja: ジャガー・ルクルト リバーサ・デュオフェース トリビュート デュオフェース カレンダー - 年次カレンダー - GMT - 2つのダイヤル - 3つのストラップ - Q3918420 2025 || cs: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Roční kalendář - GMT - 2 ciferníky - 3 řemínky - Q3918420 2025 || ru: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Годовой календарь - GMT - 2 циферблата - 3 ремешка - Q3918420 2025 || es: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Calendario anual - GMT - 2 esferas - 3 correas - Q3918420 2025 || nl: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Jaarlijkse Kalender - GMT - 2 Zetten - 3 Riemen - Q3918420 2025 || pl: Jaeger-LeCoultre Reverso Duoface Tribute Duoface Calendar - Kalendarz roczny - GMT - 2 tarcze - 3 paski - Q3918420 2025
